PS-10_001_47_05_28_12_39_18_0,23.600501369229324
PS-10_001_47_05_28_12_39_18_1,24.642741710581678
PS-10_001_50_05_28_12_47_34_0,25.87517580304827
PS-10_002_47_05_28_13_20_43_0,32.99798502604167
PS-10_002_47_05_28_13_20_43_1,33.970941378275555
PS-10_002_50_05_28_13_29_06_0,41.06329800532414
PS-10_002_50_05_28_13_29_06_1,38.38198828085875
PS-10_002_50_05_28_13_29_06_2,39.53424509221857
PS-10_003_47_05_28_16_04_33_0,39.3637975915078
PS-10_003_47_05_28_16_04_33_1,34.607413440555725
PS-10_003_50_05_28_16_12_39_0,37.346375135505724
PS-10_003_50_05_28_16_12_39_1,35.436167257803454
PS-10_004_47_05_28_16_34_06_0,39.688244074041194
PS-10_004_47_05_28_16_34_06_1,39.11197806282277
PS-10_004_50_05_28_16_43_28_0,40.065413963227044
PS-10_004_50_05_28_16_43_28_1,40.73002786151434
PS-10_005_47_06_01_13_45_31_0,35.19821407385832
PS-10_005_47_06_01_13_45_31_1,34.653669322620736
PS-10_005_47_06_01_14_37_37_0,29.195838649098466
PS-10_005_47_06_01_14_37_37_1,31.336016397990154
PS-10_005_50_06_01_13_53_48_0,38.7508955226225
PS-10_005_50_06_01_13_53_48_1,33.848885045249084
PS-10_005_50_06_01_13_53_48_2,36.232064635254616
PS-10_005_50_06_01_14_45_39_0,30.3398680049143
PS-10_005_50_06_01_14_45_39_1,30.95184918391852
PS-10_005_50_06_01_14_45_39_2,28.977336592790557
PS-10_007_47_05_29_15_55_26_0,34.28845248607375
PS-10_007_47_05_29_15_55_26_1,34.79430127588118
PS-10_007_50_05_29_16_03_21_0,33.750229616342864
PS-10_007_50_05_29_16_03_21_1,33.92921028861517
PS-10_007_50_05_29_16_03_21_2,37.00787119118564
PS-10_008_47_05_29_16_09_42_0,37.278264813809784
PS-10_008_47_05_29_16_09_42_1,36.244550947159055
PS-10_008_50_05_29_16_17_23_0,34.43187351550086
PS-10_009_47_05_31_20_19_42_0,29.25858726248836
PS-10_009_47_05_31_20_19_42_1,27.100259510246484
PS-10_009_50_05_31_20_28_01_0,35.83040139186813
PS-10_009_50_05_31_20_28_01_1,32.246821546554564
PS-10_010_47_05_29_13_00_30_0,37.03545204149623
PS-10_010_47_05_29_13_00_30_1,33.165945162439044
PS-10_010_50_05_29_13_08_48_0,33.116855573050586
PS-10_010_50_05_29_13_08_48_1,33.320669198805284
PS-10_010_50_05_29_13_08_48_2,34.20136971413335
PS-10_011_47_05_27_10_47_46_0,29.405290215220674
PS-10_011_47_05_27_10_47_46_1,30.949984645211934
PS-10_011_50_05_27_10_55_24_0,32.27232579181069
PS-10_011_50_05_27_10_55_24_1,32.06252511991124
PS-10_012_47_05_27_10_41_29_0,29.930059622533573
PS-10_012_47_05_27_10_41_29_1,33.08169499797934
PS-10_012_50_05_27_10_49_18_0,30.857891901870445
PS-10_013_47_05_27_13_39_00_0,29.651409214045724
PS-10_013_47_05_27_13_39_00_1,31.8484762852488
PS-10_013_47_05_27_13_39_00_2,29.56889754125517
PS-10_013_50_05_27_13_47_56_0,28.497495969136555
PS-10_014_50_05_27_14_02_07_0,32.44058056119122
PS-10_015_47_06_02_13_59_50_0,28.800427118937176
PS-10_015_47_06_02_13_59_50_1,32.13778042793274
PS-10_015_50_06_02_14_07_59_0,30.59038900004493
PS-10_015_50_06_02_14_07_59_1,30.02894095059099
PS-10_015_50_06_02_14_07_59_2,30.714508185515534
PS-10_016_47_05_31_14_10_46_0,12.830860520998637
PS-10_016_47_05_31_14_10_46_1,25.261123133985787
PS-10_016_50_05_31_14_18_44_0,21.234663814103524
PS-10_016_50_05_31_14_18_44_1,17.423988577392365
PS-10_016_50_05_31_14_18_44_2,19.7054622323363
PS-10_016_50_05_31_14_18_44_3,17.539836257481745
PS-10_017_47_05_27_16_59_12_0,23.99439525604248
PS-10_017_47_05_27_16_59_12_1,20.287395852187583
PS-10_017_50_05_27_17_07_17_0,24.25708236560955
PS-10_017_50_05_27_17_07_17_1,24.907571494579315
PS-10_017_50_05_27_17_07_17_2,23.016218929426046
PS-10_017_50_05_27_17_07_17_3,26.599747952487732
PS-10_018_47_05_27_16_31_52_0,37.026755039047146
PS-10_018_47_05_27_16_31_52_1,37.17188582700842
PS-10_018_50_05_27_16_39_49_0,38.64642772059287
PS-10_018_50_05_27_16_39_49_1,39.588398694992065
PS-10_018_50_05_27_16_39_49_2,38.43274860269219
PS-10_019_47_05_27_19_27_34_0,14.604722162263583
PS-10_019_47_05_27_19_27_34_1,12.93177048436233
PS-10_019_47_05_27_19_27_34_2,13.048115764345441
PS-10_019_50_05_27_19_35_51_0,15.91602541080543
PS-10_019_50_05_27_19_35_51_1,16.34702672399916
PS-10_021_47_05_28_20_10_00_0,37.604529866632426
PS-10_021_47_05_28_20_10_00_1,37.44863478545171
PS-10_022_50_05_28_20_03_30_0,26.95776412165757
PS-10_023_47_05_29_20_08_34_0,24.678908345026848
PS-10_023_47_05_29_20_08_34_1,29.097718772648264
PS-10_023_50_05_29_20_16_47_0,28.30458196205429
PS-10_023_50_05_29_20_16_47_1,25.65412005625273
PS-10_023_50_05_29_20_16_47_2,29.789546054086568
PS-10_024_47_05_29_20_13_09_0,29.282345563173294
PS-10_024_47_05_29_20_13_09_1,32.71537378372685
PS-10_024_50_05_29_20_21_07_0,35.10614221236285
PS-10_025_47_05_31_10_55_49_0,18.95247605402176
PS-10_025_47_05_31_10_55_49_1,19.264855136610056
PS-10_025_50_05_31_11_04_01_0,16.74905709879739
PS-10_025_50_05_31_11_04_01_1,23.08813434251597
PS-10_025_50_05_31_11_04_01_2,19.175050150739015
PS-10_026_47_06_01_17_12_02_0,19.569432560488476
PS-10_026_47_06_01_17_12_02_1,23.138736391067503
PS-10_026_50_06_01_17_20_11_0,18.95460451199458
PS-10_027_47_05_30_19_54_47_0,29.932451012846713
PS-10_027_47_05_30_19_54_47_1,30.61796327506971
PS-10_027_50_05_30_20_02_47_0,29.868586961914893
PS-10_027_50_05_30_20_02_47_1,28.89880267433498
PS-10_027_50_05_30_20_02_47_2,27.8453924959938
PS-10_028_47_05_29_13_21_08_0,29.85206700609876
PS-10_028_47_05_29_13_21_08_1,28.324320163726806
PS-10_028_47_05_29_13_21_08_2,27.843336320081296
PS-10_028_50_05_29_13_30_42_0,28.961701928415607
PS-10_028_50_05_29_13_30_42_1,26.888604000995034
PS-10_028_50_05_29_13_30_42_2,26.04418258917959
PS-10_029_50_05_30_13_49_54_0,31.39809072701035
PS-10_029_50_05_30_13_49_54_1,35.06328111005253
PS-10_030_47_05_30_14_13_40_0,21.601168021259692
PS-10_030_47_05_30_14_13_40_1,21.86403602158942
PS-10_030_50_05_30_14_20_44_0,27.645448167339648
PS-10_031_47_05_31_14_20_05_0,26.336124601818266
PS-10_031_47_05_31_14_20_05_1,24.96784593008615
PS-10_031_50_05_31_14_28_30_0,25.01340744712136
PS-10_031_50_05_31_14_28_30_1,25.38717234134674
PS-10_031_50_05_31_14_28_30_2,26.321941636403402
PS-10_032_47_05_31_16_34_00_0,27.41758105219627
PS-10_032_47_05_31_16_34_00_1,27.2385813844615
PS-10_032_50_05_31_16_42_14_0,28.046953318070393
PS-10_033_47_05_31_17_11_18_0,25.052790471952257
PS-10_033_47_05_31_17_11_18_1,27.68581776301066
PS-10_033_50_05_31_17_19_45_0,26.84673829274635
